iter	Passed	Remaining
3213	210730	117101
3214	210795	117035
3215	210861	116970
3216	210925	116904
3217	210990	116838
3218	211055	116771
3219	211118	116705
3220	211185	116640
3221	211251	116575
3222	211316	116509
3223	211380	116443
3224	211444	116376
3225	211510	116310
3226	211573	116243
3227	211638	116178
3228	211704	116112
3229	211769	116047
3230	211834	115981
3231	211899	115915
3232	211965	115849
3233	212030	115783
3234	212095	115718
3235	212162	115653
3236	212228	115588
3237	212294	115523
3238	212360	115457
3239	212424	115391
3240	212491	115326
3241	212556	115260
3242	212619	115193
3243	212681	115126
3244	212746	115059
3245	212809	114993
3246	212874	114927
3247	212938	114860
3248	213004	114795
3249	213069	114729
3250	213134	114663
3251	213199	114597
3252	213262	114531
3253	213326	114464
3254	213391	114398
3255	213455	114332
3256	213518	114265
3257	213582	114199
3258	213646	114132
3259	213713	114067
3260	213780	114003
3261	213844	113936
3262	213909	113870
3263	213973	113804
3264	214038	113738
3265	214102	113672
3266	214165	113605
3267	214229	113539
3268	214295	113473
3269	214358	113406
3270	214421	113340
3271	214487	113274
3272	214551	113208
3273	214616	113142
3274	214680	113076
3275	214745	113010
3276	214808	112943
3277	214874	112877
3278	214938	112811
3279	215003	112745
3280	215068	112679
3281	215133	112614
3282	215197	112547
3283	215261	112481
3284	215326	112415
3285	215391	112349
3286	215456	112283
3287	215520	112217
3288	215585	112151
3289	215650	112085
3290	215713	112018
3291	215777	111952
3292	215841	111886
3293	215905	111819
3294	215972	111754
3295	216035	111688
3296	216099	111622
3297	216163	111555
3298	216228	111489
3299	216292	111423
3300	216356	111356
3301	216419	111290
3302	216485	111225
3303	216549	111158
3304	216613	111092
3305	216676	111025
3306	216739	110958
3307	216805	110893
3308	216870	110827
3309	216934	110760
3310	216997	110694
3311	217062	110628
3312	217129	110563
3313	217193	110497
3314	217260	110432
3315	217325	110366
3316	217389	110300
3317	217453	110234
3318	217519	110168
3319	217583	110102
3320	217648	110036
3321	217712	109970
3322	217777	109904
3323	217842	109838
3324	217906	109772
3325	217970	109706
3326	218035	109640
3327	218099	109574
3328	218163	109507
3329	218227	109441
3330	218292	109375
3331	218356	109309
3332	218420	109243
3333	218486	109177
3334	218550	109111
3335	218612	109044
3336	218676	108977
3337	218741	108911
3338	218806	108846
3339	218870	108780
3340	218934	108713
3341	218999	108647
3342	219063	108581
3343	219129	108516
3344	219194	108450
3345	219261	108385
3346	219327	108320
3347	219391	108253
3348	219461	108190
3349	219528	108125
3350	219594	108060
3351	219658	107994
3352	219743	107938
3353	219813	107875
3354	219885	107812
3355	219953	107748
3356	220025	107685
3357	220132	107640
3358	220196	107574
3359	220261	107508
3360	220326	107442
3361	220392	107377
3362	220464	107315
3363	220529	107249
3364	220592	107182
3365	220656	107116
3366	220722	107050
3367	220786	106984
3368	220852	106919
3369	220917	106853
3370	220983	106787
3371	221061	106728
3372	221135	106666
3373	221199	106600
3374	221264	106534
3375	221328	106468
3376	221391	106401
3377	221454	106335
3378	221520	106269
3379	221585	106203
3380	221649	106137
3381	221714	106071
3382	221778	106005
3383	221842	105938
3384	221908	105873
3385	221971	105807
3386	222036	105741
3387	222101	105675
3388	222167	105609
3389	222232	105543
3390	222296	105477
3391	222360	105411
3392	222424	105345
3393	222491	105280
3394	222556	105214
3395	222621	105148
3396	222685	105082
3397	222750	105016
3398	222816	104951
3399	222879	104884
3400	222942	104817
3401	223007	104751
3402	223074	104687
3403	223138	104620
3404	223202	104554
3405	223265	104487
3406	223328	104421
3407	223393	104355
3408	223459	104289
3409	223524	104223
3410	223588	104157
3411	223653	104091
3412	223716	104025
3413	223780	103959
3414	223846	103893
3415	223909	103827
3416	223973	103760
3417	224038	103694
3418	224105	103629
3419	224168	103563
3420	224233	103497
3421	224298	103431
3422	224362	103365
3423	224428	103299
3424	224491	103233
3425	224555	103167
3426	224620	103101
3427	224684	103034
3428	224749	102969
3429	224813	102903
3430	224878	102837
3431	224943	102771
3432	225008	102705
3433	225073	102639
3434	225137	102573
3435	225200	102507
3436	225267	102442
3437	225336	102378
3438	225404	102313
3439	225472	102248
3440	225540	102184
3441	225608	102120
3442	225674	102055
3443	225742	101990
3444	225808	101925
3445	225871	101858
3446	225936	101792
3447	226000	101726
3448	226064	101660
3449	226129	101594
3450	226193	101528
3451	226259	101462
3452	226322	101396
3453	226386	101329
3454	226451	101264
3455	226516	101198
3456	226579	101131
3457	226644	101065
3458	226707	100999
3459	226774	100934
3460	226839	100868
3461	226902	100801
3462	226966	100735
3463	227030	100669
3464	227094	100603
3465	227160	100537
3466	227224	100471
3467	227289	100405
3468	227352	100339
3469	227416	100273
3470	227481	100207
3471	227545	100141
3472	227608	100074
3473	227672	100008
3474	227738	99942
3475	227803	99877
3476	227868	99811
3477	227935	99746
3478	228000	99680
3479	228064	99614
3480	228127	99547
3481	228192	99481
3482	228255	99415
3483	228319	99349
3484	228382	99282
3485	228447	99216
3486	228511	99150
3487	228575	99084
3488	228640	99018
3489	228703	98952
3490	228767	98885
3491	228830	98819
3492	228895	98753
3493	228960	98687
3494	229024	98621
3495	229090	98555
3496	229154	98490
3497	229221	98424
3498	229285	98358
3499	229349	98292
3500	229413	98226
3501	229478	98160
3502	229545	98095
3503	229612	98030
3504	229677	97965
3505	229744	97900
3506	229809	97834
3507	229883	97772
3508	229948	97706
3509	230013	97640
3510	230077	97574
3511	230141	97508
3512	230206	97442
3513	230270	97376
3514	230335	97310
3515	230400	97245
3516	230465	97179
3517	230530	97113
3518	230594	97047
3519	230659	96981
3520	230724	96915
3521	230788	96850
3522	230855	96784
3523	230919	96718
3524	230983	96652
3525	231048	96586
3526	231113	96521
3527	231177	96455
3528	231241	96388
3529	231306	96323
3530	231372	96257
3531	231436	96191
3532	231502	96126
3533	231567	96060
3534	231633	95995
3535	231699	95930
3536	231766	95864
3537	231832	95799
3538	231898	95734
3539	231961	95667
3540	232026	95601
3541	232091	95536
3542	232156	95470
3543	232222	95405
3544	232287	95339
3545	232354	95274
3546	232417	95208
3547	232483	95142
3548	232547	95076
3549	232612	95010
3550	232677	94944
3551	232742	94879
3552	232808	94813
3553	232873	94748
3554	232938	94682
3555	233004	94616
3556	233068	94550
3557	233132	94485
3558	233198	94419
3559	233263	94353
3560	233329	94288
3561	233395	94223
3562	233464	94159
3563	233532	94094
3564	233599	94029
3565	233667	93965
3566	233735	93900
3567	233802	93835
3568	233868	93770
3569	233932	93704
3570	233998	93638
3571	234065	93573
3572	234129	93507
3573	234194	93441
3574	234261	93376
3575	234325	93311
3576	234389	93244
3577	234456	93179
3578	234520	93113
3579	234585	93047
3580	234650	92982
3581	234714	92915
3582	234780	92850
3583	234845	92785
3584	234910	92719
3585	234975	92653
3586	235041	92588
3587	235107	92522
3588	235175	92458
3589	235241	92392
3590	235308	92327
3591	235373	92262
3592	235440	92197
3593	235507	92132
3594	235574	92067
3595	235640	92002
3596	235707	91936
3597	235773	91871
3598	235838	91805
3599	235904	91740
3600	235971	91675
3601	236037	91610
3602	236102	91544
3603	236167	91479
3604	236233	91413
3605	236298	91347
3606	236365	91282
3607	236430	91217
3608	236496	91151
3609	236563	91086
3610	236629	91021
3611	236695	90955
3612	236760	90890
3613	236826	90824
3614	236892	90759
3615	236957	90693
3616	237026	90629
3617	237091	90563
3618	237157	90498
3619	237222	90432
3620	237289	90367
3621	237356	90302
3622	237421	90237
3623	237484	90170
3624	237551	90105
3625	237617	90040
3626	237683	89975
3627	237749	89909
3628	237814	89844
3629	237880	89778
3630	237946	89713
3631	238014	89648
3632	238079	89582
3633	238144	89517
3634	238210	89451
3635	238276	89386
3636	238343	89321
3637	238408	89255
3638	238473	89189
3639	238537	89124
3640	238601	89057
3641	238665	88991
3642	238729	88925
3643	238794	88859
3644	238858	88793
3645	238923	88728
3646	238988	88662
3647	239052	88596
3648	239117	88530
3649	239182	88464
3650	239247	88399
3651	239312	88333
3652	239377	88267
3653	239442	88201
3654	239505	88135
3655	239570	88069
3656	239637	88004
3657	239705	87939
3658	239771	87874
3659	239836	87808
3660	239902	87743
3661	239968	87678
3662	240033	87612
3663	240099	87547
3664	240165	87481
3665	240228	87415
3666	240292	87349
3667	240363	87285
3668	240432	87221
3669	240499	87156
3670	240564	87090
3671	240630	87025
3672	240693	86959
3673	240757	86892
3674	240824	86827
3675	240890	86762
3676	240955	86696
3677	241022	86631
3678	241086	86565
3679	241149	86499
3680	241214	86433
3681	241280	86368
3682	241345	86302
3683	241408	86236
3684	241471	86169
3685	241536	86103
3686	241600	86037
3687	241664	85971
3688	241728	85905
3689	241793	85839
3690	241857	85774
3691	241921	85707
3692	241987	85642
3693	242053	85576
3694	242120	85512
3695	242186	85446
3696	242253	85381
3697	242317	85315
3698	242381	85249
3699	242447	85184
3700	242512	85118
3701	242578	85053
3702	242643	84987
3703	242709	84922
3704	242774	84856
3705	242839	84790
3706	242902	84724
3707	242966	84658
3708	243032	84593
3709	243096	84526
3710	243160	84460
3711	243225	84394
3712	243288	84328
3713	243353	84262
3714	243417	84196
3715	243480	84130
3716	243546	84065
3717	243609	83998
3718	243674	83933
3719	243739	83867
3720	243804	83801
3721	243871	83736
3722	243935	83670
3723	243999	83604
3724	244062	83538
3725	244128	83472
3726	244193	83407
3727	244257	83341
3728	244322	83275
3729	244386	83209
3730	244450	83143
3731	244514	83077
3732	244578	83011
3733	244642	82945
3734	244707	82879
3735	244772	82813
3736	244836	82747
3737	244901	82682
3738	244968	82616
3739	245032	82551
3740	245097	82485
3741	245162	82419
3742	245228	82354
3743	245294	82289
3744	245359	82223
3745	245424	82157
3746	245489	82091
3747	245554	82026
3748	245619	81960
3749	245682	81894
3750	245750	81829
3751	245814	81763
3752	245878	81697
3753	245943	81631
3754	246007	81565
3755	246073	81500
3756	246135	81433
3757	246200	81368
3758	246265	81302
3759	246330	81236
3760	246393	81170
3761	246459	81104
3762	246524	81039
3763	246588	80973
3764	246653	80907
3765	246718	80841
3766	246784	80776
3767	246848	80710
3768	246912	80644
3769	246978	80579
3770	247043	80513
3771	247108	80447
3772	247172	80381
3773	247237	80316
3774	247301	80250
3775	247366	80184
3776	247431	80118
3777	247494	80052
3778	247558	79986
3779	247622	79920
3780	247687	79854
3781	247751	79788
3782	247817	79723
3783	247880	79657
3784	247945	79591
3785	248009	79525
3786	248073	79459
3787	248138	79393
3788	248201	79327
3789	248268	79262
3790	248333	79196
3791	248397	79130
3792	248463	79065
3793	248527	78999
3794	248592	78933
3795	248655	78867
3796	248721	78802
3797	248784	78735
3798	248849	78670
3799	248913	78604
3800	248977	78538
3801	249044	78473
3802	249108	78407
3803	249173	78341
3804	249238	78275
3805	249301	78209
3806	249366	78144
3807	249432	78078
3808	249499	78013
3809	249562	77947
3810	249625	77881
3811	249691	77815
3812	249758	77750
3813	249826	77685
3814	249891	77620
3815	249957	77554
3816	250022	77489
3817	250087	77423
3818	250153	77358
3819	250217	77292
3820	250283	77226
3821	250347	77160
3822	250412	77095
3823	250477	77029
3824	250541	76963
3825	250604	76897
3826	250671	76832
3827	250737	76767
3828	250805	76702
3829	250872	76637
3830	250946	76574
3831	251024	76512
3832	251094	76448
3833	251160	76383
3834	251225	76317
3835	251290	76251
3836	251355	76186
3837	251419	76120
3838	251484	76054
3839	251549	75988
3840	251615	75923
3841	251680	75857
3842	251748	75793
3843	251812	75727
3844	251879	75661
3845	251944	75596
3846	252009	75530
3847	252074	75465
3848	252139	75399
3849	252203	75333
3850	252268	75267
3851	252332	75202
3852	252398	75136
3853	252462	75070
3854	252528	75005
3855	252592	74939
3856	252657	74873
3857	252724	74808
3858	252788	74742
3859	252853	74677
3860	252920	74611
3861	252985	74546
3862	253051	74480
3863	253115	74415
3864	253179	74349
3865	253245	74283
3866	253312	74218
3867	253378	74153
3868	253444	74087
3869	253509	74022
3870	253573	73956
3871	253638	73890
3872	253704	73825
3873	253765	73758
3874	253827	73691
3875	253889	73625
3876	253951	73558
3877	254013	73492
3878	254074	73425
3879	254138	73359
3880	254204	73294
3881	254275	73230
3882	254341	73164
3883	254404	73098
3884	254470	73033
3885	254535	72967
3886	254599	72901
3887	254663	72835
3888	254728	72770
3889	254792	72704
3890	254856	72638
3891	254921	72572
3892	254985	72506
3893	255050	72441
3894	255114	72375
3895	255179	72309
3896	255245	72244
3897	255309	72178
3898	255373	72112
3899	255439	72046
3900	255502	71980
3901	255567	71915
3902	255631	71849
3903	255695	71783
3904	255760	71717
3905	255825	71652
3906	255889	71586
3907	255954	71520
3908	256018	71454
3909	256083	71388
3910	256146	71322
3911	256211	71257
3912	256275	71191
3913	256340	71125
3914	256404	71059
3915	256470	70994
3916	256534	70928
3917	256599	70862
3918	256663	70796
3919	256727	70731
3920	256793	70665
3921	256858	70600
3922	256923	70534
3923	256990	70469
3924	257055	70403
3925	257119	70337
3926	257184	70272
3927	257247	70206
3928	257312	70140
3929	257377	70074
3930	257440	70008
3931	257504	69942
3932	257568	69876
3933	257634	69811
3934	257697	69745
3935	257762	69679
3936	257827	69614
3937	257892	69548
3938	257956	69482
3939	258020	69416
3940	258086	69351
3941	258150	69285
3942	258222	69221
3943	258288	69156
3944	258353	69090
3945	258418	69025
3946	258484	68959
3947	258548	68893
3948	258614	68828
3949	258686	68764
3950	258755	68700
3951	258820	68634
3952	258885	68568
3953	258949	68503
3954	259014	68437
3955	259079	68371
3956	259144	68306
3957	259207	68240
3958	259272	68174
3959	259337	68108
3960	259401	68043
3961	259465	67977
3962	259529	67911
3963	259593	67845
3964	259658	67779
3965	259722	67713
3966	259787	67648
3967	259856	67583
3968	260085	67560
3969	260162	67497
3970	260251	67438
3971	260332	67377
3972	260425	67318
3973	260507	67257
3974	260644	67210
3975	260842	67178
3976	260943	67122
3977	261031	67062
3978	261106	66999
3979	261185	66936
3980	261261	66874
3981	261344	66812
3982	261441	66755
3983	261527	66694
3984	261607	66632
3985	261687	66570
3986	261766	66508
3987	261844	66446
3988	261913	66381
3989	261979	66315
3990	262043	66249
3991	262109	66184
3992	262174	66118
3993	262239	66052
3994	262302	65985
3995	262365	65919
3996	262430	65853
3997	262493	65787
3998	262560	65722
3999	262624	65656
4000	262689	65590
4001	262753	65524
4002	262819	65458
4003	262882	65392
4004	262951	65327
4005	263016	65261
4006	263081	65195
4007	263145	65129
4008	263210	65064
4009	263275	64998
4010	263340	64932
4011	263404	64866
4012	263469	64800
4013	263533	64734
4014	263600	64669
4015	263665	64603
4016	263730	64537
4017	263793	64471
4018	263859	64405
4019	263923	64339
4020	263988	64273
4021	264053	64207
4022	264117	64141
4023	264182	64076
4024	264247	64010
4025	264311	63944
4026	264374	63878
4027	264440	63812
4028	264504	63746
4029	264568	63680
4030	264631	63614
4031	264695	63547
4032	264760	63482
4033	264825	63416
4034	264888	63350
4035	264952	63284
4036	265017	63218
4037	265082	63152
4038	265145	63086
4039	265210	63020
4040	265276	62954
4041	265341	62888
4042	265406	62823
4043	265469	62756
4044	265533	62690
4045	265598	62625
4046	265663	62559
4047	265727	62493
4048	265791	62427
4049	265857	62361
4050	265922	62295
4051	265985	62229
4052	266049	62163
4053	266113	62097
4054	266178	62031
4055	266242	61965
4056	266306	61899
4057	266371	61833
4058	266435	61767
4059	266500	61702
4060	266564	61636
4061	266628	61569
4062	266692	61504
4063	266758	61438
4064	266823	61372
4065	266887	61306
4066	266952	61240
4067	267016	61174
4068	267081	61109
4069	267145	61043
4070	267209	60977
4071	267274	60911
4072	267338	60845
4073	267403	60779
4074	267467	60713
4075	267532	60647
4076	267596	60581
4077	267659	60515
4078	267723	60449
4079	267787	60383
4080	267851	60317
4081	267915	60251
4082	267980	60185
4083	268042	60119
4084	268106	60053
4085	268170	59987
4086	268235	59921
4087	268299	59855
4088	268363	59789
4089	268428	59723
4090	268493	59657
4091	268558	59592
4092	268624	59526
4093	268689	59460
4094	268754	59395
4095	268819	59329
4096	268884	59263
4097	268948	59197
4098	269012	59131
4099	269075	59065
4100	269141	58999
4101	269205	58933
4102	269270	58868
4103	269336	58802
4104	269401	58736
4105	269465	58670
4106	269530	58605
4107	269595	58539
4108	269659	58473
4109	269725	58407
4110	269790	58341
4111	269854	58275
4112	269919	58210
4113	269984	58144
4114	270050	58078
4115	270121	58014
4116	270191	57949
4117	270256	57884
4118	270320	57818
4119	270385	57752
4120	270450	57686
4121	270514	57620
4122	270579	57554
4123	270643	57488
4124	270708	57423
4125	270775	57357
4126	270839	57291
4127	270903	57225
4128	270969	57160
4129	271031	57093
4130	271097	57028
4131	271161	56962
4132	271225	56896
4133	271290	56830
4134	271355	56764
4135	271419	56698
4136	271483	56632
4137	271547	56566
4138	271611	56500
4139	271676	56435
4140	271741	56369
4141	271806	56303
4142	271869	56237
4143	271932	56171
4144	271996	56105
4145	272061	56039
4146	272126	55974
4147	272190	55907
4148	272254	55842
4149	272318	55776
4150	272384	55710
4151	272447	55644
4152	272512	55578
4153	272577	55512
4154	272641	55446
4155	272706	55381
4156	272770	55315
4157	272835	55249
4158	272902	55184
4159	272967	55118
4160	273031	55052
4161	273096	54986
4162	273159	54920
4163	273224	54854
4164	273287	54788
4165	273350	54722
4166	273415	54656
4167	273479	54590
4168	273544	54525
4169	273609	54459
4170	273673	54393
4171	273738	54327
4172	273803	54261
4173	273866	54195
4174	273931	54130
4175	273996	54064
4176	274059	53998
4177	274124	53932
4178	274189	53866
4179	274254	53801
4180	274318	53735
4181	274384	53669
4182	274447	53603
4183	274509	53537
4184	274573	53471
4185	274638	53405
4186	274703	53339
4187	274765	53273
4188	274829	53207
4189	274894	53141
4190	274960	53076
4191	275026	53010
4192	275089	52944
4193	275152	52878
4194	275217	52812
4195	275281	52746
4196	275345	52681
4197	275409	52615
4198	275472	52549
4199	275539	52483
4200	275604	52418
4201	275669	52352
4202	275733	52286
4203	275801	52221
4204	275865	52155
4205	275931	52089
4206	275997	52024
4207	276062	51958
4208	276127	51892
4209	276192	51827
4210	276257	51761
4211	276320	51695
4212	276386	51629
4213	276450	51563
4214	276514	51497
4215	276578	51432
4216	276644	51366
4217	276707	51300
4218	276775	51235
4219	276839	51169
4220	276903	51103
4221	276967	51037
4222	277031	50971
4223	277097	50906
4224	277160	50840
4225	277224	50774
4226	277288	50708
4227	277352	50642
4228	277418	50576
4229	277480	50510
4230	277544	50444
4231	277609	50378
4232	277674	50313
4233	277737	50247
4234	277801	50181
4235	277866	50115
4236	277931	50049
4237	277995	49984
4238	278059	49918
4239	278122	49852
4240	278186	49786
4241	278251	49720
4242	278315	49654
4243	278380	49589
4244	278445	49523
4245	278509	49457
4246	278573	49391
4247	278637	49325
4248	278701	49259
4249	278766	49194
4250	278830	49128
4251	278893	49062
4252	278956	48996
4253	279022	48930
4254	279086	48864
4255	279153	48799
4256	279217	48733
4257	279282	48667
4258	279345	48601
4259	279410	48536
4260	279474	48470
4261	279537	48404
4262	279607	48339
4263	279674	48274
4264	279742	48208
4265	279810	48143
4266	279880	48078
4267	279982	48019
4268	280048	47953
4269	280111	47887
4270	280178	47822
4271	280247	47757
4272	280315	47692
4273	280383	47627
4274	280447	47561
4275	280511	47495
4276	280577	47429
4277	280645	47364
4278	280710	47298
4279	280776	47233
4280	280843	47168
4281	280919	47104
4282	280999	47040
4283	281066	46975
4284	281129	46909
4285	281195	46844
4286	281260	46778
4287	281325	46712
4288	281390	46646
4289	281455	46581
4290	281520	46515
4291	281585	46449
4292	281648	46383
4293	281713	46318
4294	281778	46252
4295	281843	46186
4296	281908	46120
4297	281972	46055
4298	282036	45989
4299	282102	45923
4300	282167	45857
4301	282231	45792
4302	282296	45726
4303	282360	45660
4304	282424	45594
4305	282490	45529
4306	282554	45463
4307	282618	45397
4308	282683	45331
4309	282747	45265
4310	282812	45200
4311	282877	45134
4312	282943	45068
4313	283007	45003
4314	283071	44937
4315	283136	44871
4316	283201	44805
4317	283265	44739
4318	283329	44674
4319	283393	44608
4320	283458	44542
4321	283523	44476
4322	283587	44411
4323	283652	44345
4324	283718	44279
4325	283782	44213
4326	283846	44148
4327	283911	44082
4328	283975	44016
4329	284039	43950
4330	284104	43884
4331	284168	43819
4332	284234	43753
4333	284298	43687
4334	284363	43622
4335	284428	43556
4336	284492	43490
4337	284558	43425
4338	284622	43359
4339	284686	43293
4340	284750	43227
4341	284816	43161
4342	284881	43096
4343	284946	43030
4344	285010	42964
4345	285073	42898
4346	285137	42832
4347	285203	42767
4348	285267	42701
4349	285331	42635
4350	285395	42569
4351	285460	42504
4352	285524	42438
4353	285588	42372
4354	285654	42307
4355	285718	42241
4356	285783	42175
4357	285847	42109
4358	285920	42045
4359	285985	41979
4360	286048	41913
4361	286113	41847
4362	286177	41782
4363	286241	41716
4364	286306	41650
4365	286370	41584
4366	286435	41519
4367	286499	41453
4368	286563	41387
4369	286628	41321
4370	286692	41255
4371	286758	41190
4372	286822	41124
4373	286887	41058
4374	286951	40993
4375	287016	40927
4376	287081	40861
4377	287145	40795
4378	287209	40730
4379	287274	40664
4380	287338	40598
4381	287402	40532
4382	287466	40466
4383	287530	40401
4384	287595	40335
4385	287659	40269
4386	287723	40203
4387	287789	40138
4388	287854	40072
4389	287918	40006
4390	287983	39941
4391	288048	39875
4392	288113	39809
4393	288177	39744
4394	288242	39678
4395	288306	39612
4396	288370	39546
4397	288436	39481
4398	288500	39415
4399	288565	39349
4400	288630	39284
4401	288694	39218
4402	288761	39152
4403	288826	39087
4404	288890	39021
4405	288953	38955
4406	289019	38890
4407	289084	38824
4408	289150	38758
4409	289215	38693
4410	289280	38627
4411	289345	38561
4412	289410	38496
4413	289474	38430
4414	289538	38364
4415	289604	38299
4416	289669	38233
4417	289732	38167
4418	289796	38101
4419	289862	38036
4420	289926	37970
4421	289991	37904
4422	290056	37839
4423	290120	37773
4424	290184	37707
4425	290249	37641
4426	290316	37576
4427	290383	37511
4428	290448	37445
4429	290512	37379
4430	290576	37313
4431	290640	37248
4432	290706	37182
4433	290772	37117
4434	290836	37051
4435	290899	36985
4436	290964	36919
4437	291030	36854
4438	291096	36788
4439	291161	36723
4440	291223	36657
4441	291289	36591
4442	291353	36525
4443	291419	36460
4444	291483	36394
4445	291548	36328
4446	291611	36262
4447	291675	36197
4448	291740	36131
4449	291806	36065
4450	291871	36000
4451	291936	35934
4452	292001	35868
4453	292067	35803
4454	292132	35737
4455	292197	35672
4456	292260	35606
4457	292325	35540
4458	292389	35474
4459	292453	35409
4460	292518	35343
4461	292582	35277
4462	292647	35212
4463	292711	35146
4464	292775	35080
4465	292839	35014
4466	292905	34949
4467	292972	34883
4468	293035	34818
4469	293097	34752
4470	293162	34686
4471	293227	34620
4472	293292	34555
4473	293357	34489
4474	293422	34423
4475	293485	34357
4476	293550	34292
4477	293614	34226
4478	293679	34160
4479	293743	34095
4480	293808	34029
4481	293873	33963
4482	293938	33898
4483	294003	33832
4484	294070	33767
4485	294136	33701
4486	294200	33636
4487	294264	33570
4488	294327	33504
4489	294391	33438
4490	294454	33372
4491	294519	33307
4492	294583	33241
4493	294646	33175
4494	294710	33109
4495	294774	33044
4496	294837	32978
4497	294902	32912
4498	294967	32847
4499	295032	32781
4500	295099	32715
4501	295166	32650
4502	295230	32584
4503	295294	32519
4504	295360	32453
4505	295425	32388
4506	295492	32322
4507	295558	32257
4508	295625	32191
4509	295693	32126
4510	295759	32060
4511	295825	31995
4512	295892	31929
4513	295956	31864
4514	296020	31798
4515	296084	31732
4516	296148	31667
4517	296213	31601
4518	296276	31535
4519	296341	31469
4520	296405	31404
4521	296469	31338
4522	296532	31272
4523	296596	31206
4524	296661	31141
4525	296726	31075
4526	296791	31010
4527	296855	30944
4528	296920	30878
4529	296984	30812
4530	297048	30747
4531	297114	30681
4532	297179	30616
4533	297243	30550
4534	297307	30484
4535	297372	30419
4536	297435	30353
4537	297500	30287
4538	297563	30221
4539	297627	30156
4540	297692	30090
4541	297756	30024
4542	297819	29958
4543	297882	29893
4544	297948	29827
4545	298012	29761
4546	298077	29696
4547	298141	29630
4548	298206	29565
4549	298271	29499
4550	298336	29433
4551	298401	29368
4552	298463	29302
4553	298527	29236
4554	298592	29170
4555	298655	29105
4556	298719	29039
4557	298783	28973
4558	298849	28908
4559	298913	28842
4560	298978	28776
4561	299042	28711
4562	299107	28645
4563	299172	28579
4564	299236	28514
4565	299299	28448
4566	299365	28383
4567	299430	28317
4568	299494	28251
4569	299557	28185
4570	299622	28120
4571	299686	28054
4572	299752	27989
4573	299816	27923
4574	299882	27857
4575	299947	27792
4576	300012	27726
4577	300077	27661
4578	300141	27595
4579	300205	27529
4580	300269	27464
4581	300333	27398
4582	300399	27332
4583	300464	27267
4584	300528	27201
4585	300592	27135
4586	300658	27070
4587	300723	27004
4588	300789	26939
4589	300854	26873
4590	300918	26808
4591	300983	26742
4592	301047	26676
4593	301112	26611
4594	301176	26545
4595	301241	26479
4596	301306	26414
4597	301371	26348
4598	301435	26283
4599	301500	26217
4600	301564	26151
4601	301629	26086
4602	301693	26020
4603	301758	25954
4604	301822	25889
4605	301887	25823
4606	301952	25758
4607	302017	25692
4608	302081	25626
4609	302146	25561
4610	302210	25495
4611	302274	25429
4612	302339	25364
4613	302404	25298
4614	302468	25233
4615	302533	25167
4616	302598	25101
4617	302662	25036
4618	302726	24970
4619	302791	24904
4620	302856	24839
4621	302921	24773
4622	302985	24708
4623	303050	24642
4624	303115	24576
4625	303180	24511
4626	303244	24445
4627	303308	24380
4628	303372	24314
4629	303436	24248
4630	303501	24183
4631	303564	24117
4632	303628	24051
4633	303691	23985
4634	303755	23920
4635	303818	23854
4636	303883	23789
4637	303946	23723
4638	304011	23657
4639	304075	23592
4640	304139	23526
4641	304204	23460
4642	304267	23395
4643	304330	23329
4644	304393	23263
4645	304457	23197
4646	304520	23132
4647	304585	23066
4648	304649	23001
4649	304713	22935
4650	304779	22869
4651	304845	22804
4652	304910	22738
4653	304975	22673
4654	305039	22607
4655	305104	22542
4656	305169	22476
4657	305234	22410
4658	305298	22345
4659	305363	22279
4660	305427	22214
4661	305492	22148
4662	305556	22082
4663	305620	22017
4664	305685	21951
4665	305749	21886
4666	305814	21820
4667	305879	21754
4668	305944	21689
4669	306008	21623
4670	306073	21558
4671	306136	21492
4672	306201	21426
4673	306265	21361
4674	306329	21295
4675	306392	21229
4676	306457	21164
4677	306521	21098
4678	306585	21033
4679	306649	20967
4680	306714	20901
4681	306779	20836
4682	306845	20770
4683	306909	20705
4684	306973	20639
4685	307038	20574
4686	307102	20508
4687	307168	20442
4688	307232	20377
4689	307297	20311
4690	307362	20246
4691	307427	20180
4692	307491	20115
4693	307555	20049
4694	307620	19983
4695	307684	19918
4696	307749	19852
4697	307814	19787
4698	307881	19721
4699	307946	19656
4700	308009	19590
4701	308071	19524
4702	308136	19459
4703	308199	19393
4704	308263	19327
4705	308327	19262
4706	308393	19196
4707	308457	19131
4708	308523	19065
4709	308588	19000
4710	308654	18934
4711	308720	18869
4712	308804	18804
4713	308873	18739
4714	308939	18673
4715	309002	18608
4716	309068	18542
4717	309132	18477
4718	309196	18411
4719	309261	18346
4720	309326	18280
4721	309390	18214
4722	309455	18149
4723	309519	18083
4724	309583	18018
4725	309648	17952
4726	309712	17886
4727	309778	17821
4728	309842	17755
4729	309908	17690
4730	309971	17624
4731	310036	17559
4732	310100	17493
4733	310167	17428
4734	310230	17362
4735	310293	17296
4736	310359	17231
4737	310424	17165
4738	310490	17100
4739	310557	17034
4740	310623	16969
4741	310688	16903
4742	310753	16838
4743	310823	16772
4744	310902	16708
4745	310973	16642
4746	311039	16577
4747	311103	16511
4748	311168	16446
4749	311232	16380
4750	311297	16315
4751	311361	16249
4752	311427	16184
4753	311492	16118
4754	311557	16052
4755	311621	15987
4756	311687	15921
4757	311751	15856
4758	311814	15790
4759	311879	15725
4760	311944	15659
4761	312011	15594
4762	312076	15528
4763	312140	15462
4764	312212	15397
4765	312285	15332
4766	312369	15267
