iter	MAE
3220	5.935272012
3221	5.93515617
3222	5.934977027
3223	5.934895166
3224	5.93474086
3225	5.934485892
3226	5.93433284
3227	5.934273613
3228	5.934179056
3229	5.934034207
3230	5.933846446
3231	5.933818188
3232	5.933650222
3233	5.933514886
3234	5.933480858
3235	5.933398761
3236	5.93325129
3237	5.933215493
3238	5.933044951
3239	5.933016503
3240	5.93297174
3241	5.932914561
3242	5.932825623
3243	5.932654852
3244	5.93255131
3245	5.932458123
3246	5.932280255
3247	5.932117187
3248	5.932005844
3249	5.931849254
3250	5.931794866
3251	5.931680586
3252	5.931494757
3253	5.931354282
3254	5.931283295
3255	5.931095359
3256	5.930960836
3257	5.930930747
3258	5.930745372
3259	5.930544383
3260	5.930418895
3261	5.930246665
3262	5.930186302
3263	5.92992739
3264	5.929784434
3265	5.929749069
3266	5.929670025
3267	5.929510091
3268	5.929468973
3269	5.929363772
3270	5.929325937
3271	5.929293391
3272	5.929266558
3273	5.929216048
3274	5.929111094
3275	5.929029208
3276	5.928887724
3277	5.928828987
3278	5.928602179
3279	5.928453878
3280	5.928392827
3281	5.928364962
3282	5.928241214
3283	5.928119722
3284	5.927996014
3285	5.927858402
3286	5.927818417
3287	5.927698714
3288	5.927619932
3289	5.927546214
3290	5.927422304
3291	5.92722061
3292	5.927185413
3293	5.92698724
3294	5.926838306
3295	5.926680728
3296	5.926614155
3297	5.926474049
3298	5.926305559
3299	5.926174083
3300	5.926109511
3301	5.925988883
3302	5.925931299
3303	5.925726723
3304	5.925677316
3305	5.925420987
3306	5.925305357
3307	5.925125851
3308	5.925078728
3309	5.924994627
3310	5.924870578
3311	5.924810503
3312	5.924766837
3313	5.924659154
3314	5.92447388
3315	5.924439747
3316	5.924285293
3317	5.924127681
3318	5.924096268
3319	5.923982651
3320	5.923937855
3321	5.923890228
3322	5.923776222
3323	5.923572774
3324	5.923465064
3325	5.923398174
3326	5.923180827
3327	5.923132353
3328	5.922999699
3329	5.922850984
3330	5.922646096
3331	5.922496346
3332	5.922337581
3333	5.922307303
3334	5.922178613
3335	5.921992831
3336	5.921839469
3337	5.921793328
3338	5.921712448
3339	5.921564729
3340	5.921474366
3341	5.921294465
3342	5.921135576
3343	5.920894197
3344	5.920781025
3345	5.92072822
3346	5.920655566
3347	5.920525356
3348	5.920475811
3349	5.920343255
3350	5.920312368
3351	5.920274071
3352	5.920183102
3353	5.920142083
3354	5.919908676
3355	5.919826016
3356	5.919630349
3357	5.91950704
3358	5.919435085
3359	5.919409391
3360	5.919328051
3361	5.919269135
3362	5.919133386
3363	5.919087007
3364	5.91888711
3365	5.918753538
3366	5.918713299
3367	5.918589649
3368	5.918493852
3369	5.918456888
3370	5.918397704
3371	5.918287571
3372	5.918235154
3373	5.918154767
3374	5.918127765
3375	5.918020089
3376	5.917828058
3377	5.917671529
3378	5.917626216
3379	5.917470868
3380	5.917317975
3381	5.917281214
3382	5.917170646
3383	5.917106353
3384	5.916974588
3385	5.916838327
3386	5.916736347
3387	5.91669038
3388	5.916660004
3389	5.916515955
3390	5.916408669
3391	5.916381923
3392	5.916329038
3393	5.916271969
3394	5.916237847
3395	5.916180935
3396	5.91605964
3397	5.915920256
3398	5.915875141
3399	5.915729335
3400	5.915571095
3401	5.915470104
3402	5.91543694
3403	5.915387036
3404	5.915260642
3405	5.915171328
3406	5.915057294
3407	5.914997965
3408	5.914879766
3409	5.914811362
3410	5.914609123
3411	5.914503419
3412	5.914346627
3413	5.914199666
3414	5.914167969
3415	5.914097384
3416	5.914017429
3417	5.913957232
3418	5.913900204
3419	5.913771136
3420	5.913613687
3421	5.913556315
3422	5.91350972
3423	5.9134144
3424	5.913316142
3425	5.91307721
3426	5.912934932
3427	5.912805603
3428	5.912706847
3429	5.912511372
3430	5.912364033
3431	5.912161736
3432	5.912105848
3433	5.912082309
3434	5.911956973
3435	5.911764128
3436	5.911661865
3437	5.911584666
3438	5.911395548
3439	5.911355733
3440	5.911331312
3441	5.911206687
3442	5.911163815
3443	5.911001732
3444	5.910693816
3445	5.910586428
3446	5.910419745
3447	5.910292586
3448	5.910261367
3449	5.910154114
3450	5.910043395
3451	5.90999936
3452	5.909777511
3453	5.909669706
3454	5.909592986
3455	5.909484292
3456	5.909306825
3457	5.909079251
3458	5.908932303
3459	5.908751978
3460	5.908607213
3461	5.908506607
3462	5.908424201
3463	5.908269232
3464	5.908118203
3465	5.90806807
3466	5.907949443
3467	5.907884044
3468	5.907737226
3469	5.907562962
3470	5.907527122
3471	5.907499427
3472	5.907360149
3473	5.907244182
3474	5.907196888
3475	5.907152538
3476	5.907026238
3477	5.906927289
3478	5.906804905
3479	5.906675917
3480	5.906538323
3481	5.906397995
3482	5.906221576
3483	5.906184441
3484	5.906142592
3485	5.9059998
3486	5.905875931
3487	5.905845312
3488	5.905689422
3489	5.905619009
3490	5.90548259
3491	5.905334583
3492	5.905283175
3493	5.905235029
3494	5.905129953
3495	5.904968198
3496	5.904859828
3497	5.904784441
3498	5.904657278
3499	5.90443855
3500	5.904329127
3501	5.904287652
3502	5.904236934
3503	5.904066822
3504	5.903919812
3505	5.903800546
3506	5.903619772
3507	5.903440464
3508	5.903358893
3509	5.903220612
3510	5.90292169
3511	5.902743
3512	5.902589686
3513	5.902422068
3514	5.902342123
3515	5.902206651
3516	5.902175531
3517	5.902030094
3518	5.901988972
3519	5.901867614
3520	5.901728705
3521	5.901613893
3522	5.901557607
3523	5.901406994
3524	5.901312484
3525	5.901149202
3526	5.901107912
3527	5.900962837
3528	5.900823649
3529	5.900781699
3530	5.900647218
3531	5.900496868
3532	5.900265351
3533	5.900122216
3534	5.900024718
3535	5.899923758
3536	5.899867019
3537	5.89976957
3538	5.899676949
3539	5.89949638
3540	5.899445839
3541	5.899311165
3542	5.899196237
3543	5.89915889
3544	5.899111226
3545	5.899059471
3546	5.898994951
3547	5.898933576
3548	5.898817653
3549	5.898755842
3550	5.898711465
3551	5.898533344
3552	5.898431095
3553	5.898292456
3554	5.898189163
3555	5.898047319
3556	5.89785848
3557	5.897741961
3558	5.897722589
3559	5.897556287
3560	5.897415765
3561	5.897380668
3562	5.897332716
3563	5.897299049
3564	5.897142668
3565	5.897035204
3566	5.896947497
3567	5.896854474
3568	5.896806105
3569	5.896675406
3570	5.896643989
3571	5.896448224
3572	5.896334532
3573	5.896169998
3574	5.895997237
3575	5.895908938
3576	5.895782571
3577	5.895749496
3578	5.895624646
3579	5.895546335
3580	5.895469012
3581	5.895348888
3582	5.895311202
3583	5.895283353
3584	5.895151844
3585	5.895034772
3586	5.895002571
3587	5.894893615
3588	5.894857397
3589	5.894739387
3590	5.894603559
3591	5.894497925
3592	5.894382744
3593	5.894156905
3594	5.894040588
3595	5.893914378
3596	5.893876327
3597	5.893760757
3598	5.893668726
3599	5.89362219
3600	5.893402848
3601	5.893329294
3602	5.893221085
3603	5.893202189
3604	5.893091555
3605	5.892979484
3606	5.892916096
3607	5.892845734
3608	5.892811269
3609	5.892664314
3610	5.892616606
3611	5.892591175
3612	5.892459237
3613	5.892367013
3614	5.892244712
3615	5.89213942
3616	5.891944955
3617	5.891842761
3618	5.891779582
3619	5.891586705
3620	5.891468422
3621	5.891439944
3622	5.891367792
3623	5.89128163
3624	5.891127239
3625	5.891050491
3626	5.890975387
3627	5.890808185
3628	5.890736857
3629	5.890593861
3630	5.890384657
3631	5.890337171
3632	5.890209444
3633	5.89004545
3634	5.889862093
3635	5.889738732
3636	5.889654457
3637	5.889603637
3638	5.889486591
3639	5.889313553
3640	5.889160791
3641	5.889024608
3642	5.88891163
3643	5.888782804
3644	5.888737683
3645	5.888700968
3646	5.888516846
3647	5.88824532
3648	5.888099949
3649	5.88793164
3650	5.887819528
3651	5.88771597
3652	5.887668335
3653	5.887635153
3654	5.887410667
3655	5.887225419
3656	5.887202842
3657	5.886976618
3658	5.886858878
3659	5.886773143
3660	5.886726758
3661	5.88668499
3662	5.886545867
3663	5.886427324
3664	5.886394384
3665	5.886256109
3666	5.886126771
3667	5.886075788
3668	5.886035808
3669	5.885921025
3670	5.885821585
3671	5.885649748
3672	5.88554677
3673	5.885399027
3674	5.88535821
3675	5.885254749
3676	5.885214076
3677	5.885174573
3678	5.885065689
3679	5.884931847
3680	5.884869469
3681	5.884749779
3682	5.884717906
3683	5.88457384
3684	5.88447264
3685	5.884396869
3686	5.884332718
3687	5.884222693
3688	5.884086437
3689	5.884024302
3690	5.884009703
3691	5.883911963
3692	5.88387936
3693	5.883781701
3694	5.883646739
3695	5.883592683
3696	5.883570834
3697	5.883519357
3698	5.88339734
3699	5.883296161
3700	5.883153124
3701	5.883114371
3702	5.883049913
3703	5.882937923
3704	5.882801807
3705	5.882754576
3706	5.882545364
3707	5.88241995
3708	5.882337758
3709	5.882217852
3710	5.882065472
3711	5.88194593
3712	5.881877345
3713	5.881756977
3714	5.881613035
3715	5.881579183
3716	5.881559725
3717	5.881444006
3718	5.881419414
3719	5.881378544
3720	5.881334154
3721	5.881285275
3722	5.881245472
3723	5.881133531
3724	5.880979814
3725	5.880870806
3726	5.880827459
3727	5.880593249
3728	5.880550409
3729	5.880448263
3730	5.88022323
3731	5.880093048
3732	5.879924697
3733	5.879798014
3734	5.879761095
3735	5.879670534
3736	5.879571531
3737	5.879434949
3738	5.879178624
3739	5.87911287
3740	5.878987349
3741	5.878962336
3742	5.878789175
3743	5.878688765
3744	5.878563593
3745	5.878464694
3746	5.878413185
3747	5.878302962
3748	5.878174277
3749	5.878088839
3750	5.878039005
3751	5.877827938
3752	5.87769538
3753	5.877575161
3754	5.877447526
3755	5.877407023
3756	5.877277558
3757	5.877172976
3758	5.877056033
3759	5.876959706
3760	5.876775847
3761	5.876724771
3762	5.876589677
3763	5.876503996
3764	5.876454709
3765	5.876403802
3766	5.876251919
3767	5.876132802
3768	5.876080902
3769	5.875939451
3770	5.875802915
3771	5.875700886
3772	5.875520537
3773	5.875397582
3774	5.875273224
3775	5.875137472
3776	5.875081019
3777	5.874984097
3778	5.874843685
3779	5.874692762
3780	5.874665663
3781	5.874622287
3782	5.874553879
3783	5.874517208
3784	5.874422401
3785	5.874302807
3786	5.87413303
3787	5.874075216
3788	5.873888874
3789	5.873762963
3790	5.873624415
3791	5.873501361
3792	5.873427097
3793	5.873389722
3794	5.873353963
3795	5.873218252
3796	5.873128834
3797	5.873013013
3798	5.872979446
3799	5.872812989
3800	5.872715587
3801	5.872653791
3802	5.872488832
3803	5.87232246
3804	5.872080729
3805	5.871917524
3806	5.871824111
3807	5.871805874
3808	5.871769014
3809	5.871671578
3810	5.871566537
3811	5.871512594
3812	5.871322181
3813	5.871188636
3814	5.87114805
3815	5.871113397
3816	5.871096115
3817	5.870905205
3818	5.870744128
3819	5.870585418
3820	5.870483498
3821	5.870404415
3822	5.87037285
3823	5.870325363
3824	5.870166585
3825	5.870068314
3826	5.870027377
3827	5.869958069
3828	5.869857398
3829	5.869790496
3830	5.869726924
3831	5.86970063
3832	5.869604641
3833	5.869510564
3834	5.869331586
3835	5.869235297
3836	5.869147008
3837	5.868990225
3838	5.868827203
3839	5.868696291
3840	5.868647975
3841	5.868616183
3842	5.868587754
3843	5.868477561
3844	5.868405406
3845	5.868318273
3846	5.868281658
3847	5.86822526
3848	5.868187821
3849	5.868111184
3850	5.868083415
3851	5.867934978
3852	5.867863159
3853	5.867662594
3854	5.867539948
3855	5.867390172
3856	5.867352673
3857	5.867201
3858	5.867149515
3859	5.867032622
3860	5.866981349
3861	5.866888642
3862	5.866765113
3863	5.86673339
3864	5.866668974
3865	5.866630854
3866	5.866537509
3867	5.866435265
3868	5.866384558
3869	5.866103155
3870	5.86605695
3871	5.865971794
3872	5.865852722
3873	5.865697986
3874	5.865513416
3875	5.865407309
3876	5.865373774
3877	5.865327318
3878	5.865130953
3879	5.865082934
3880	5.864976003
3881	5.864862091
3882	5.864775382
3883	5.864647456
3884	5.864626635
3885	5.864610644
3886	5.864567787
3887	5.864383311
3888	5.86426427
3889	5.864201748
3890	5.864082582
3891	5.863940774
3892	5.863788365
3893	5.863678436
3894	5.863528462
3895	5.863494319
3896	5.863462737
3897	5.863286926
3898	5.863192257
3899	5.863137368
3900	5.863109269
3901	5.862975812
3902	5.862767805
3903	5.862541912
3904	5.862387753
3905	5.862303579
3906	5.862136346
3907	5.862022297
3908	5.861951681
3909	5.861867874
3910	5.861785037
3911	5.861711154
3912	5.861557443
3913	5.861413441
3914	5.861240785
3915	5.861212118
3916	5.861107551
3917	5.861029957
3918	5.860862728
3919	5.860751888
3920	5.860683052
3921	5.860575014
3922	5.860432603
3923	5.8603339
3924	5.860305743
3925	5.860227625
3926	5.86019981
3927	5.86010524
3928	5.860082015
3929	5.859961004
3930	5.859875757
3931	5.859775025
3932	5.859675031
3933	5.859654448
3934	5.85953079
3935	5.859487895
3936	5.859408472
3937	5.859286187
3938	5.859167638
3939	5.859051233
3940	5.859017621
3941	5.858908657
3942	5.858812071
3943	5.858629421
3944	5.858524336
3945	5.85850138
3946	5.858347459
3947	5.858297366
3948	5.858145859
3949	5.858027206
3950	5.857995113
3951	5.857944443
3952	5.857793618
3953	5.857774388
3954	5.857679719
3955	5.857614711
3956	5.857567177
3957	5.857425114
3958	5.857174625
3959	5.857062814
3960	5.856968013
3961	5.856873337
3962	5.856757122
3963	5.856738776
3964	5.856685033
3965	5.856524524
3966	5.856408304
3967	5.856290746
3968	5.856167853
3969	5.85598461
3970	5.855956497
3971	5.855843007
3972	5.855744656
3973	5.855652131
3974	5.855618581
3975	5.855555685
3976	5.855499442
3977	5.855417424
3978	5.855308742
3979	5.855263645
3980	5.855149285
3981	5.855023652
3982	5.854977324
3983	5.854841266
3984	5.854773676
3985	5.854744321
3986	5.85465093
3987	5.854552668
3988	5.854523863
3989	5.854466758
3990	5.854413468
3991	5.854305141
3992	5.854179051
3993	5.854051811
3994	5.853924513
3995	5.853769831
3996	5.853673965
3997	5.853584888
3998	5.853366125
3999	5.853350054
4000	5.853219296
4001	5.853133224
4002	5.853098625
4003	5.852925108
4004	5.85289049
4005	5.852789765
4006	5.852669175
4007	5.852590993
4008	5.852484646
4009	5.852398459
4010	5.852307959
4011	5.85219051
4012	5.85213374
4013	5.852066645
4014	5.851925445
4015	5.851898518
4016	5.851742149
4017	5.851668054
4018	5.851624805
4019	5.851502728
4020	5.851472385
4021	5.851386829
4022	5.851216887
4023	5.851171207
4024	5.851084422
4025	5.851048852
4026	5.850920846
4027	5.850802069
4028	5.850766987
4029	5.85066029
4030	5.850564499
4031	5.850459936
4032	5.8503851
4033	5.850287838
4034	5.850193421
4035	5.850144656
4036	5.850118699
4037	5.850000334
4038	5.849938645
4039	5.849853675
4040	5.849814532
4041	5.849768951
4042	5.849748507
4043	5.849577195
4044	5.849469063
4045	5.849309355
4046	5.849264461
4047	5.84910076
4048	5.849017833
4049	5.848876589
4050	5.848774672
4051	5.848547469
4052	5.848367088
4053	5.848240934
4054	5.848171284
4055	5.848002798
4056	5.847898046
4057	5.847791926
4058	5.847672083
4059	5.847646454
4060	5.847561696
4061	5.847439763
4062	5.847417101
4063	5.847343118
4064	5.847228119
4065	5.847198986
4066	5.847073467
4067	5.847050063
4068	5.847032037
4069	5.846928093
4070	5.846892796
4071	5.846734636
4072	5.846601739
4073	5.846467256
4074	5.846426665
4075	5.846385835
4076	5.846291638
4077	5.846156962
4078	5.846020507
4079	5.845996636
4080	5.845938186
4081	5.845839763
4082	5.845648896
4083	5.845521618
4084	5.845368177
4085	5.845223988
4086	5.845116553
4087	5.844946937
4088	5.844837234
4089	5.844523967
4090	5.844496174
4091	5.844457996
4092	5.844435664
4093	5.844329228
4094	5.844292467
4095	5.844187875
4096	5.844098284
4097	5.843947332
4098	5.843863865
4099	5.843674246
4100	5.843635111
4101	5.843553165
4102	5.843490921
4103	5.843289844
4104	5.843192204
4105	5.843077132
4106	5.842855968
4107	5.842772226
4108	5.842634098
4109	5.84260532
4110	5.842577976
4111	5.842463809
4112	5.842309694
4113	5.842196401
4114	5.842046618
4115	5.841861015
4116	5.841797783
4117	5.841712086
4118	5.841589042
4119	5.841564197
4120	5.841540283
4121	5.841402523
4122	5.841323627
4123	5.84125476
4124	5.841158954
4125	5.841029865
4126	5.840901566
4127	5.840816871
4128	5.840766035
4129	5.840623301
4130	5.840501937
4131	5.8404881
4132	5.840401946
4133	5.840348984
4134	5.840253528
4135	5.840168151
4136	5.840060553
4137	5.839973189
4138	5.839925342
4139	5.839774391
4140	5.839707515
4141	5.839569131
4142	5.839353582
4143	5.839267163
4144	5.839235908
4145	5.839207046
4146	5.839173964
4147	5.839082333
4148	5.839048485
4149	5.839024124
4150	5.838901975
4151	5.838796772
4152	5.838779732
4153	5.838637879
4154	5.838529977
4155	5.838406804
4156	5.838240736
4157	5.838182262
4158	5.838093675
4159	5.837971687
4160	5.837879081
4161	5.837792406
4162	5.837662652
4163	5.837548418
4164	5.837430152
4165	5.837309743
4166	5.837178709
4167	5.837094491
4168	5.837049278
4169	5.836973859
4170	5.83679154
4171	5.836703622
4172	5.836537883
4173	5.836398348
4174	5.836278791
4175	5.836136796
4176	5.836024133
4177	5.835989806
4178	5.83588868
4179	5.835779133
4180	5.835740503
4181	5.835554845
4182	5.835496284
4183	5.835411182
4184	5.835384919
4185	5.835294811
4186	5.835144033
4187	5.835041384
4188	5.834935549
4189	5.834804205
4190	5.834750276
4191	5.834712722
4192	5.834631903
4193	5.834536564
4194	5.834376967
4195	5.834185638
4196	5.834070327
4197	5.83387614
4198	5.833770527
4199	5.8337322
4200	5.833604802
4201	5.833500317
4202	5.833351442
4203	5.833317904
4204	5.83328006
4205	5.83326055
4206	5.833163491
4207	5.833136214
4208	5.833011903
4209	5.832983064
4210	5.832878297
4211	5.832778255
4212	5.83274896
4213	5.8326979
4214	5.832592992
4215	5.832515878
4216	5.832381428
4217	5.832276951
4218	5.832176392
4219	5.832051174
4220	5.831942647
4221	5.831908747
4222	5.83181025
4223	5.831673124
4224	5.831509062
4225	5.831411102
4226	5.831278011
4227	5.831162785
4228	5.831057379
4229	5.830949468
4230	5.830892798
4231	5.830808302
4232	5.830641844
4233	5.830575007
4234	5.830481842
4235	5.830458065
4236	5.830419992
4237	5.830381529
4238	5.830273503
4239	5.830202927
4240	5.830076229
4241	5.829954326
4242	5.829874656
4243	5.829748198
4244	5.829731992
4245	5.829677586
4246	5.829610051
4247	5.829493896
4248	5.829390063
4249	5.829335174
4250	5.829113261
4251	5.829038858
4252	5.828892068
4253	5.828844741
4254	5.828788232
4255	5.82873974
4256	5.828721843
4257	5.82861418
4258	5.828503283
4259	5.828462338
4260	5.828358298
4261	5.828303102
4262	5.828183404
4263	5.828091073
4264	5.82800085
4265	5.827875377
4266	5.827801436
4267	5.827746787
4268	5.827695422
4269	5.827665501
4270	5.827630315
4271	5.827510661
4272	5.827483348
4273	5.827364294
4274	5.82729251
4275	5.827213883
4276	5.827092784
4277	5.827004583
4278	5.82689063
4279	5.826836504
4280	5.826753051
4281	5.82667422
4282	5.826517296
4283	5.826400067
4284	5.826254582
4285	5.826218558
4286	5.826122056
4287	5.826028528
4288	5.825938943
4289	5.825817164
4290	5.825791415
4291	5.825683126
4292	5.825596608
4293	5.825564937
4294	5.825471138
4295	5.825309574
4296	5.825279831
4297	5.825156714
4298	5.825006208
4299	5.824989712
4300	5.824886681
4301	5.824764628
4302	5.824720219
4303	5.824653212
4304	5.82454497
4305	5.824503498
4306	5.824357782
4307	5.824305096
4308	5.824173367
4309	5.824062559
4310	5.824017515
4311	5.823920997
4312	5.823804907
4313	5.823737
4314	5.823627991
4315	5.823565512
4316	5.823528177
4317	5.823501351
4318	5.823377385
4319	5.823289534
4320	5.823254863
4321	5.823232507
4322	5.823213982
4323	5.823115303
4324	5.823057
4325	5.823012782
4326	5.822966484
4327	5.822942455
4328	5.822845032
4329	5.822746267
4330	5.822720631
4331	5.822555927
4332	5.822522334
4333	5.82250077
4334	5.822481878
4335	5.822464325
4336	5.822385983
4337	5.822322573
4338	5.822209745
4339	5.822137622
4340	5.822093642
4341	5.822050004
4342	5.822011831
4343	5.82189407
4344	5.821804568
4345	5.821689919
4346	5.821579934
4347	5.821521982
4348	5.821462515
4349	5.821350492
4350	5.821304817
4351	5.821218655
4352	5.821099964
4353	5.820982734
4354	5.82092988
4355	5.820852018
4356	5.820771834
4357	5.820658754
4358	5.820629633
4359	5.820595974
4360	5.820509815
4361	5.820436824
4362	5.820402941
4363	5.820319547
4364	5.820265383
4365	5.820131854
4366	5.82002738
4367	5.819970457
4368	5.81989601
4369	5.819783395
4370	5.819600734
4371	5.819530764
4372	5.819410874
4373	5.819324704
4374	5.819301664
4375	5.819185847
4376	5.819157529
4377	5.819077022
4378	5.818951316
4379	5.818835023
4380	5.818731929
4381	5.818688597
4382	5.818641006
4383	5.818549197
4384	5.818470758
4385	5.818334425
4386	5.818300848
4387	5.818251728
4388	5.818163501
4389	5.818054399
4390	5.817981821
4391	5.81794567
4392	5.817723104
4393	5.817709845
4394	5.817562354
4395	5.817506923
4396	5.817436905
4397	5.81742452
4398	5.817269084
4399	5.817245497
4400	5.817165898
4401	5.817101184
4402	5.817022989
4403	5.81688189
4404	5.816815539
4405	5.816759674
4406	5.816702033
4407	5.816637375
4408	5.816515544
4409	5.816497487
4410	5.816426771
4411	5.816379348
4412	5.816330913
4413	5.816240576
4414	5.816128858
4415	5.816057234
4416	5.816039797
4417	5.815954724
4418	5.815807217
4419	5.81572935
4420	5.815682209
4421	5.815579024
4422	5.815408421
4423	5.815321341
4424	5.815235139
4425	5.815121521
4426	5.815093117
4427	5.814949519
4428	5.814823636
4429	5.814759138
4430	5.814637345
4431	5.814550728
4432	5.814391016
4433	5.814258799
4434	5.814191436
4435	5.814005792
4436	5.813903315
4437	5.8138724
4438	5.813811984
4439	5.813685676
4440	5.813600134
4441	5.813583522
4442	5.813473173
4443	5.813445928
4444	5.813417347
4445	5.813404992
4446	5.813314283
4447	5.813245343
4448	5.813135864
4449	5.813104346
4450	5.812983962
4451	5.812850282
4452	5.812702973
4453	5.812676761
4454	5.812591532
4455	5.812448267
4456	5.812380524
4457	5.812287777
4458	5.812161084
4459	5.81210513
4460	5.812070586
4461	5.812029357
4462	5.811926593
4463	5.811794692
4464	5.81166759
4465	5.811627007
4466	5.811540754
4467	5.811518415
4468	5.811410098
4469	5.81133252
4470	5.811271102
4471	5.811187625
4472	5.811043508
4473	5.810975949
4474	5.810950755
4475	5.810828415
4476	5.810718232
4477	5.810634488
4478	5.810599496
4479	5.810453436
4480	5.810358458
4481	5.810311804
4482	5.81028161
4483	5.810199316
4484	5.810059086
4485	5.810040576
4486	5.809934079
4487	5.809812122
4488	5.809743073
4489	5.809676341
4490	5.809647458
4491	5.809618679
4492	5.80950951
4493	5.809424374
4494	5.809349675
4495	5.80922256
4496	5.809153762
4497	5.809052219
4498	5.808931155
4499	5.808908864
4500	5.808873473
4501	5.808795379
4502	5.808710516
4503	5.808600375
4504	5.808568055
4505	5.808442033
4506	5.80833498
4507	5.808284756
4508	5.808206833
4509	5.808186447
4510	5.80811254
4511	5.807984948
4512	5.807895992
4513	5.807802557
4514	5.807758502
4515	5.807612185
4516	5.807515412
4517	5.807377114
4518	5.807308366
4519	5.807178284
4520	5.807069142
4521	5.80695662
4522	5.806856978
4523	5.806723776
4524	5.806698039
4525	5.806667206
4526	5.806564308
4527	5.806437474
4528	5.806359221
4529	5.806289329
4530	5.806196906
4531	5.806151591
4532	5.806130416
4533	5.806048548
4534	5.805928601
4535	5.805902419
4536	5.805781608
4537	5.805650741
4538	5.805532203
4539	5.805380592
4540	5.805290218
4541	5.80517521
4542	5.80502399
4543	5.804949785
4544	5.804871161
4545	5.804830784
4546	5.8047784
4547	5.804740458
4548	5.804726434
4549	5.804702504
4550	5.804599745
4551	5.804574395
4552	5.804482423
4553	5.804458946
4554	5.804313715
4555	5.804269536
4556	5.804177937
4557	5.804090527
4558	5.80397241
4559	5.803862879
4560	5.803710711
4561	5.803639178
4562	5.803538392
4563	5.803408031
4564	5.803305897
4565	5.803198219
4566	5.803163665
4567	5.803081363
4568	5.802948773
4569	5.802862613
4570	5.802776478
4571	5.802692437
4572	5.802671126
4573	5.802600314
4574	5.802469747
4575	5.802413448
4576	5.80237767
4577	5.802335894
4578	5.802141151
4579	5.802052014
4580	5.802021423
4581	5.801947605
4582	5.80188354
4583	5.801775505
4584	5.801663562
4585	5.801531722
4586	5.801516331
4587	5.801421915
4588	5.801395694
4589	5.80135611
4590	5.801196543
4591	5.80116528
4592	5.801146893
4593	5.801051713
4594	5.801037441
4595	5.800968757
4596	5.800953785
4597	5.800912985
4598	5.800776134
4599	5.800614737
4600	5.800517541
4601	5.800415831
4602	5.800303983
4603	5.80024797
4604	5.800210966
4605	5.800108691
4606	5.800054482
4607	5.799929975
4608	5.799893603
4609	5.799795362
4610	5.799691859
4611	5.799629041
4612	5.799568149
4613	5.799449459
4614	5.799422087
4615	5.799285655
4616	5.799258197
4617	5.799064416
4618	5.798940502
4619	5.798823006
4620	5.79879647
4621	5.798785519
4622	5.798658917
4623	5.798601496
4624	5.798528375
4625	5.798503994
4626	5.798464286
4627	5.798381486
4628	5.79823763
4629	5.798152775
4630	5.798033226
4631	5.798013143
4632	5.797868279
4633	5.797754401
4634	5.797675068
4635	5.797593456
4636	5.797572379
4637	5.797484719
4638	5.797390304
4639	5.797278356
4640	5.797255794
4641	5.797123889
4642	5.796983965
4643	5.796782212
4644	5.796716332
4645	5.796612818
4646	5.796441142
4647	5.796399631
4648	5.796322113
4649	5.796224742
4650	5.796172129
4651	5.796138328
4652	5.796029288
4653	5.795921716
4654	5.79587076
4655	5.795850725
4656	5.795747572
4657	5.795718096
4658	5.795655174
4659	5.79558601
4660	5.795474149
4661	5.795446578
4662	5.795396143
4663	5.795373704
4664	5.795240497
4665	5.79512813
4666	5.795086495
4667	5.794992473
4668	5.794890982
4669	5.794793487
4670	5.79470276
4671	5.794671125
4672	5.794596782
4673	5.79457368
4674	5.794509433
4675	5.794390531
4676	5.794301903
4677	5.794242531
4678	5.794137756
4679	5.794040828
4680	5.793963029
4681	5.793932823
4682	5.793832643
4683	5.79376493
4684	5.793662333
4685	5.793523029
4686	5.793450417
4687	5.793353065
4688	5.793232465
4689	5.793121909
4690	5.793056697
4691	5.793006929
4692	5.792980676
4693	5.792887079
4694	5.792792339
4695	5.79270559
4696	5.792600146
4697	5.792562954
4698	5.79251592
4699	5.792491576
4700	5.792375065
4701	5.792234276
4702	5.792139059
4703	5.792086971
4704	5.791980696
4705	5.791873742
4706	5.791820616
4707	5.79172944
4708	5.791705733
4709	5.791571432
4710	5.791518667
4711	5.791454373
4712	5.791341968
4713	5.791301518
4714	5.791199906
4715	5.79110104
4716	5.79105858
4717	5.79092775
4718	5.790836622
4719	5.790774871
4720	5.790741988
4721	5.790700436
4722	5.790662996
4723	5.790587285
4724	5.79049154
4725	5.790401616
4726	5.79031792
4727	5.790196183
4728	5.790101556
4729	5.789989603
4730	5.789811686
4731	5.78964372
4732	5.789573017
4733	5.789536024
4734	5.789453579
4735	5.789379759
4736	5.78923654
4737	5.789200478
4738	5.78906982
4739	5.788959655
4740	5.788857786
4741	5.78878767
4742	5.788767778
4743	5.788692876
4744	5.788620678
4745	5.788525031
4746	5.788395959
4747	5.788343788
4748	5.788293094
4749	5.788241498
4750	5.788175486
4751	5.788158476
4752	5.78811236
4753	5.787997198
4754	5.787882613
4755	5.787711008
4756	5.78765305
4757	5.787537544
4758	5.787434007
4759	5.787399648
4760	5.787387337
4761	5.7873463
4762	5.787237337
4763	5.787138103
4764	5.787011818
4765	5.786929352
4766	5.78682504
4767	5.786789151
4768	5.786665776
4769	5.78663893
4770	5.78654905
4771	5.786439936
4772	5.786374509
4773	5.786260957
4774	5.786171771
